1.770000000000000000e+02,-1.063099999999999982e-02,1.520299999999999985e-01,-7.976000000000000451e-03,1.521899999999999920e-01,7.036600000000000364e+03,2.139499999999999957e+01,6.727899999999999991e+00,4.114999999999999769e-01,2.517099999999999937e+01
2.000000000000000000e+00,2.659700000000000085e-03,1.523799999999999877e-01,5.318699999999999990e-03,1.523100000000000009e-01,5.544199999999999818e+03,1.671499999999999986e+01,5.600299999999999834e+00,-1.466500000000000026e-01,1.971699999999999875e+01
1.800000000000000000e+01,4.455699999999999938e-02,1.457400000000000084e-01,4.709399999999999697e-02,1.449400000000000133e-01,2.558599999999999909e+03,7.092200000000000060e+00,3.024199999999999999e+00,-9.535299999999999887e-01,8.594400000000000261e+00
3.400000000000000000e+01,8.300299999999999345e-02,1.278100000000000069e-01,8.522100000000000508e-02,1.263499999999999901e-01,1.098299999999999955e+03,2.713699999999999779e+00,1.349399999999999933e+00,-8.931400000000000450e-01,3.434400000000000119e+00
5.000000000000000000e+01,1.150199999999999972e-01,9.998300000000000243e-02,1.167500000000000066e-01,9.796100000000000640e-02,4.518999999999999773e+02,1.153100000000000014e+00,4.348899999999999988e-01,-5.091999999999999860e-01,1.537600000000000078e+00
6.600000000000000000e+01,1.381199999999999928e-01,6.440700000000000591e-02,1.392200000000000104e-01,6.198700000000000043e-02,3.894300000000000068e+02,1.403999999999999915e+00,6.581900000000000250e-02,-1.444300000000000028e-01,1.766899999999999915e+00
8.200000000000000000e+01,1.505199999999999871e-01,2.384100000000000108e-02,1.509199999999999986e-01,2.120999999999999969e-02,5.537999999999999545e+02,2.283999999999999808e+00,-5.708500000000000033e-03,3.819600000000000078e-02,2.741800000000000015e+00
9.800000000000000000e+01,-1.512600000000000056e-01,1.857299999999999923e-02,-1.509199999999999986e-01,2.120999999999999969e-02,4.453100000000000000e+04,1.719900000000000091e+02,4.433699999999999863e-01,3.367700000000000138e+00,2.029300000000000068e+02
1.140000000000000000e+02,-1.402799999999999880e-01,5.954700000000000271e-02,-1.392200000000000104e-01,6.198700000000000043e-02,3.894000000000000000e+04,1.491500000000000057e+02,3.771700000000000053e+00,8.674400000000000333e+00,1.759799999999999898e+02
1.300000000000000000e+02,-1.184400000000000036e-01,9.590799999999999326e-02,-1.167500000000000066e-01,9.796100000000000640e-02,2.992700000000000000e+04,1.115300000000000011e+02,7.779399999999999871e+00,9.437200000000000699e+00,1.313600000000000136e+02
1.460000000000000000e+02,-8.741300000000000459e-02,1.248400000000000065e-01,-8.522100000000000508e-02,1.263499999999999901e-01,2.011300000000000000e+04,7.195699999999999363e+01,9.455799999999999983e+00,6.498800000000000132e+00,8.460299999999999443e+01
1.620000000000000000e+02,-4.961700000000000138e-02,1.441000000000000059e-01,-4.709399999999999697e-02,1.449400000000000133e-01,1.212100000000000000e+04,4.041700000000000159e+01,8.490000000000000213e+00,2.840700000000000003e+00,4.739900000000000091e+01
1.780000000000000000e+02,-7.976000000000000451e-03,1.521899999999999920e-01,-5.318699999999999990e-03,1.523100000000000009e-01,6.642600000000000364e+03,2.035099999999999909e+01,6.389599999999999724e+00,2.789800000000000058e-01,2.398600000000000065e+01
3.000000000000000000e+00,5.318699999999999990e-03,1.523100000000000009e-01,7.976000000000000451e-03,1.521899999999999920e-01,5.287199999999999818e+03,1.585200000000000031e+01,5.406799999999999606e+00,-2.360700000000000021e-01,1.873699999999999832e+01
1.900000000000000000e+01,4.709399999999999697e-02,1.449400000000000133e-01,4.961700000000000138e-02,1.441000000000000059e-01,2.442699999999999818e+03,6.681600000000000428e+00,2.892300000000000093e+00,-9.677400000000000446e-01,8.088499999999999801e+00
3.500000000000000000e+01,8.522100000000000508e-02,1.263499999999999901e-01,8.741300000000000459e-02,1.248400000000000065e-01,1.027700000000000045e+03,2.526299999999999990e+00,1.257100000000000106e+00,-8.639900000000000357e-01,3.210700000000000109e+00
5.100000000000000000e+01,1.167500000000000066e-01,9.796100000000000640e-02,1.184400000000000036e-01,9.590799999999999326e-02,4.283199999999999932e+02,1.125599999999999934e+00,3.951399999999999912e-01,-4.793399999999999883e-01,1.496499999999999941e+00
6.700000000000000000e+01,1.392200000000000104e-01,6.198700000000000043e-02,1.402799999999999880e-01,5.954700000000000271e-02,4.041600000000000250e+02,1.472099999999999964e+00,5.745000000000000107e-02,-1.321299999999999975e-01,1.837599999999999900e+00
8.300000000000000000e+01,1.509199999999999986e-01,2.120999999999999969e-02,1.512600000000000056e-01,1.857299999999999923e-02,5.644800000000000182e+02,2.338400000000000034e+00,-4.724899999999999760e-03,3.588899999999999729e-02,2.798000000000000043e+00
9.900000000000000000e+01,-1.509199999999999986e-01,2.120999999999999969e-02,-1.505199999999999871e-01,2.384100000000000108e-02,4.436600000000000000e+04,1.713199999999999932e+02,5.748600000000000376e-01,3.846499999999999808e+00,2.021899999999999977e+02
1.150000000000000000e+02,-1.392200000000000104e-01,6.198700000000000043e-02,-1.381199999999999928e-01,6.440700000000000591e-02,3.858900000000000000e+04,1.471500000000000057e+02,4.031100000000000350e+00,8.845499999999999474e+00,1.734699999999999989e+02
1.310000000000000000e+02,-1.167500000000000066e-01,9.796100000000000640e-02,-1.150199999999999972e-01,9.998300000000000243e-02,2.896800000000000000e+04,1.085799999999999983e+02,7.903800000000000381e+00,9.254099999999999326e+00,1.280699999999999932e+02
